timestamp,price,market_caps,total_volumes
2026-02-19 05:15:55.628,263.543090641176,4354751544.6917925,288759071.9211533
2026-02-19 05:20:54.763,264.21398107691317,4354751544.6917925,289320183.8549081
2026-02-19 05:26:02.234,262.77138685010635,4373568332.871841,337870161.61829907
2026-02-19 05:30:14.792,261.66219044611165,4337373643.322776,339874054.3917366
2026-02-19 05:35:15.495,260.4432559524398,4317344604.637947,293718965.42821646
2026-02-19 05:40:08.240,260.0296747174813,4310878641.913041,293529006.825957
2026-02-19 05:45:43.453,260.0303037550511,4306446438.096563,294316817.6773138
2026-02-19 05:50:44.025,260.22279754776446,4306134955.899189,295281951.83497983
2026-02-19 05:55:37.001,260.55000542428417,4309396317.120403,342981791.407158
2026-02-19 06:00:38.878,261.07694621317,4322663730.395494,343688622.6711829
2026-02-19 06:05:41.404,261.70942257983853,4322663730.395494,283945529.36366284
2026-02-19 06:11:02.870,261.44525776106894,4322663730.395494,287764580.2220001
2026-02-19 06:15:37.473,261.4314487414602,4329309364.141475,288600420.97242934
2026-02-19 06:20:43.920,262.26239370133754,4329309364.141475,344351940.20014894
2026-02-19 06:25:43.173,262.75323106541856,4329309364.141475,345510043.90919137
2026-02-19 06:30:53.282,262.84811333605165,4353929980.751799,346929318.5291188
2026-02-19 06:35:50.015,262.8178807103275,4354887842.986273,347237811.47034
2026-02-19 06:40:42.108,262.5848532830137,4348589781.307259,347716882.80963385
2026-02-19 06:45:37.910,262.4222917710355,4345597055.541495,347613007.7899581
2026-02-19 06:50:40.461,262.69749455497754,4345170880.599225,347929107.4522454
2026-02-19 06:55:35.363,263.07522610448,4351639887.973135,347643115.8239441
2026-02-19 07:00:32.589,263.3988091731964,4361920872.251099,347958498.62149715
2026-02-19 07:05:19.948,263.1589182052535,4358029815.863587,347831176.4010485
2026-02-19 07:10:20.198,262.3914046818396,4349733038.870421,346935018.9617257
2026-02-19 07:15:34.477,261.89884600001767,4349733038.870421,346802193.43712455
2026-02-19 07:20:30.409,261.43976260241755,4336608980.301717,297978721.7218958
2026-02-19 07:25:46.834,261.5790916481568,4328018787.426409,298835152.6795416
2026-02-19 07:30:09.575,261.7469570929781,4333592739.147418,299476751.2919067
2026-02-19 07:35:12.886,261.94880312289536,4333652085.597451,300009407.1018347
2026-02-19 07:40:16.065,262.1000922358701,4342595021.514562,298915519.04848886
2026-02-19 07:45:37.644,262.30133411353717,4343761776.91795,299256433.8457056
2026-02-19 07:50:35.500,262.375993325184,4344394682.635013,297296470.7567844
2026-02-19 07:55:32.601,262.4062658910608,4352197424.801594,298850243.6958221
2026-02-19 08:00:47.347,262.57395432492854,4353304663.0886545,296844497.2978676
2026-02-19 08:05:43.649,262.4194047114716,4350108917.540241,341643800.1635803
2026-02-19 08:10:44.944,262.0058501008282,4341325305.659654,343717934.40517974
2026-02-19 08:15:52.950,261.7054279570074,4341325305.659654,343319605.4051259
2026-02-19 08:20:56.171,261.6525998081452,4332829712.267172,293735892.17996967
2026-02-19 08:25:27.749,261.41719730820256,4329891181.772068,292730786.1775947
2026-02-19 08:30:31.064,261.1727653068166,4329575436.793705,290754661.4298786
2026-02-19 08:35:22.141,260.8780840926047,4316505905.285316,340417590.3697951
2026-02-19 08:40:24.953,260.11603296145034,4319440460.99442,293329469.4094836
2026-02-19 08:45:37.620,260.3219889614797,4311085064.3972645,293605544.80904
2026-02-19 08:50:24.143,260.2353530823982,4309555829.232484,293894444.57009876
2026-02-19 08:55:40.360,260.22206460807183,4308421615.292377,289812538.60555977
2026-02-19 09:01:02.702,260.4840652036165,4312907811.68004,285352937.0312953
2026-02-19 09:05:42.443,260.3769893309228,4312603889.863835,282899477.02204263
2026-02-19 09:10:36.679,260.4605753721176,4308825298.337867,281628717.4566202
2026-02-19 09:15:13.855,260.240739290728,4308825298.337867,281474348.26465535
2026-02-19 09:20:14.926,260.2977983165716,4308825298.337867,276119048.8215151
2026-02-19 09:25:16.450,260.6512127117459,4315439604.700162,281679441.13616467
2026-02-19 09:30:18.213,261.3607527572493,4327675995.375164,329402862.0616479
2026-02-19 09:35:19.618,260.84921365536553,4322854807.216238,276510666.3127819
2026-02-19 09:40:24.357,260.68511226181744,4317111294.389992,329061675.3497497
2026-02-19 09:45:22.100,259.79182683250025,4302159951.524424,280597441.80759794
2026-02-19 09:50:57.685,259.5648769255027,4296882982.344502,327212664.81849617
2026-02-19 09:55:43.092,259.0603871153323,4299033129.452524,278547131.5991893
2026-02-19 10:01:01.229,258.2481094900747,4286088682.5965977,280113273.5227986
2026-02-19 10:05:52.578,257.9766343016768,4273608095.9245577,279093646.8927986
2026-02-19 10:10:39.024,257.0071901951929,4273185743.702558,280662328.56724614
2026-02-19 10:15:44.964,256.8428271361803,4273185743.702558,280212357.3092928
2026-02-19 10:20:20.932,257.2448676441931,4259137885.339276,280417272.9600663
2026-02-19 10:25:13.433,257.31846880425894,4259414575.975471,279905435.09890133
2026-02-19 10:30:30.147,256.8987343922724,4257074378.384779,280478346.30053407
2026-02-19 10:35:56.868,257.0400573509783,4256950619.5941505,281085538.5882544
2026-02-19 10:40:41.130,257.12199197860775,4257127140.348952,280885000.16987324
2026-02-19 10:45:29.315,257.211989597363,4258289848.5997705,280545512.240135
2026-02-19 10:50:32.651,257.1608448356016,4258923412.5158896,279116215.2390723
2026-02-19 10:55:35.043,257.02451427852924,4256376685.3725543,330038872.0608775
2026-02-19 11:00:56.689,256.0377690693873,4236664250.06117,222776843.94116008
2026-02-19 11:05:44.078,255.79371790716056,4237629415.000737,280648168.5014544
2026-02-19 11:10:29.655,255.96002862104575,4233255033.480304,280755001.0161021
2026-02-19 11:15:54.447,256.1267895941024,4233255033.480304,277601172.268225
2026-02-19 11:20:38.286,256.34494405605176,4244400076.486811,278167028.4882844
2026-02-19 11:25:30.620,256.3948268972521,4244054740.710915,278361448.9130171
2026-02-19 11:30:36.141,256.446844220827,4246660112.168111,222237790.79691657
2026-02-19 11:35:40.356,256.51863368546066,4248097377.5327783,221714696.43080813
2026-02-19 11:40:05.987,255.80568448587337,4244969295.084065,279085241.4214579
2026-02-19 11:45:14.923,255.83961877698115,4237386323.9635983,278931359.26688516
2026-02-19 11:50:13.801,256.3133855791706,4242341655.459114,279210121.21876174
2026-02-19 11:55:15.008,256.45989571206843,4251386822.023113,279202194.5847363
2026-02-19 12:00:19.541,256.4220726287832,4251434226.2898135,279260441.80205125
2026-02-19 12:05:16.892,256.9664543141691,4251991328.154824,222919239.34872484
2026-02-19 12:10:18.146,257.77522082058823,4251991328.154824,330276344.2743485
2026-02-19 12:15:23.449,258.50956211296557,4251991328.154824,331218963.52541876
2026-02-19 12:20:27.407,258.6372461524027,4280969285.455663,329967662.23327327
2026-02-19 12:21:51.000,258.6039870087844,4280969285.455663,329887324.3381115
2025-12-03 12:26:00.372,336.50710749155235,5488276581.001447,1673956037.085045
2025-12-03 12:31:38.169,338.17835779339356,5488276581.001447,1682606071.9339418
2025-12-03 12:36:45.106,340.86201711575444,5575887100.450851,1694416703.5543592
2025-12-03 12:40:43.400,340.9789259380943,5604811105.920684,1695670084.8024392
2025-12-03 12:46:35.525,338.45513628499214,5588484485.961801,1694063249.0773404
2025-12-03 12:51:42.451,340.7153002217449,5556736591.0222,1707526732.4056745
2025-12-03 12:57:12.971,341.8882664022248,5615894260.709597,1713922895.004058
2025-12-03 13:01:34.774,342.1565189174129,5618433947.369345,1704022498.6340168
2025-12-03 13:06:35.520,341.3963808778797,5610373317.220174,1709525463.5190036
2025-12-03 13:10:31.601,341.1106134321037,5600229843.620877,1702632308.593496
2025-12-03 13:17:14.725,342.8726362117422,5600229843.620877,1719716488.293429
2025-12-03 13:22:23.196,342.9286531898682,5600229843.620877,1712541766.202429
2025-12-03 13:25:44.992,342.75130437903374,5633470126.190979,1711729921.9782186
2025-12-03 13:31:57.451,342.37931523428836,5637658911.953101,1715705884.6530633
2025-12-03 13:37:00.684,340.43172337213593,5601347582.001063,1705605595.2393355
2025-12-03 13:40:36.924,339.0609278274172,5575361752.241229,1700218771.3178236
2025-12-03 13:45:54.549,339.8222282255237,5567065017.288117,1710841123.9196746
2025-12-03 13:51:25.900,342.45664659741135,5614263200.344636,1722661433.9220114
2025-12-03 13:55:32.860,344.08021516827284,5648412043.544589,1727714996.8880606
